Version:,2,Orginal File Name:,CT-JTCTTEST-T2.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_19_56,Parameter File:,None:FromPsyToolkit
main,302,2,364,235,145.451,0.059000000000000004,2,1,
main,303,2,87,392,145.774,0.054,2,1,
main,304,2,313,83,146.096,0.059000000000000004,2,1,
main,305,2,623,56,146.424,0.066,2,1,
main,306,2,74,117,146.752,0.06,2,1,
main,307,2,221,107,147.077,0.062,2,1,
main,308,2,513,-95,147.399,0.055,2,2,
main,309,2,-380,-120,147.62,0.037,2,1,
main,310,2,493,6,147.942,0.059000000000000004,2,1,
main,311,2,257,116,148.272,0.063,2,1,
main,312,2,72,-54,148.596,0.062,2,1,
main,313,2,173,-152,148.923,0.06,2,1,
main,314,2,701,-30,149.244,0.056,2,1,
main,315,2,245,-135,149.565,0.056,2,1,
main,316,2,424,-410,149.891,0.064,2,1,
main,317,2,123,-315,150.215,0.055,2,1,
main,318,2,-117,208,150.542,0.058,2,1,
main,319,2,464,19,150.864,0.058,2,1,
main,320,2,120,305,151.189,0.062,2,1,
main,321,2,665,-125,151.518,0.068,2,1,
main,322,2,157,-5,151.843,0.063,2,1,
main,323,2,109,-143,152.16,0.054,2,1,
main,324,2,522,-88,152.49,0.07100000000000001,2,1,
main,325,2,69,178,152.81,0.055,2,1,
main,326,2,224,43,153.139,0.065,2,1,
main,327,2,273,156,153.471,0.07200000000000001,2,1,
main,328,2,272,74,153.797,0.061,2,1,
main,329,2,313,-437,154.125,0.065,2,1,
main,330,2,453,-254,154.447,0.058,2,1,
main,331,2,183,-136,154.773,0.069,2,2,
main,332,2,-188,-2,154.991,0.026000000000000002,2,2,
main,333,2,24,-34,155.205,0.03,2,2,
main,334,2,39,330,155.417,0.028,2,2,
main,335,2,-600,-47,155.631,0.033,2,2,
main,336,2,-387,244,155.849,0.03,2,2,
main,337,2,-178,8,156.066,0.037,2,2,
main,338,2,22,-321,156.284,0.03,2,2,
main,339,2,-234,175,156.501,0.032,2,2,
main,340,2,-193,178,156.72,0.031,2,2,
main,341,2,-366,23,156.934,0.031,2,2,
main,342,2,-247,-148,157.151,0.029,2,2,
main,343,2,-87,72,157.371,0.035,2,2,
main,344,2,-475,40,157.592,0.031,2,2,
main,345,2,-330,-315,157.80700000000002,0.031,2,1,
main,346,2,284,-5,158.13400000000001,0.064,2,1,
main,347,2,519,-306,158.461,0.068,2,1,
main,348,2,139,215,158.791,0.07200000000000001,2,1,
main,349,2,495,161,159.114,0.059000000000000004,2,1,
main,350,2,114,8,159.443,0.058,2,1,
main,351,2,380,323,159.766,0.057,2,1,
main,352,2,459,-50,160.088,0.054,2,1,
main,353,2,205,324,160.41400000000002,0.066,2,1,
main,354,2,693,138,160.738,0.06,2,1,
main,355,2,194,-223,161.06,0.062,2,2,
main,356,2,-336,-120,161.278,0.034,2,2,
main,357,2,-244,-42,161.492,0.031,2,2,
main,358,2,-429,-164,161.713,0.037,2,1,
main,359,2,335,60,162.041,0.064,2,1,
main,360,2,386,175,162.365,0.061,2,2,
main,361,2,-533,154,162.584,0.029,2,2,
main,362,2,66,-77,162.797,0.025,2,2,
main,363,2,-155,78,163.012,0.027,2,2,
main,364,2,-219,55,163.229,0.025,2,2,
main,365,2,410,-46,163.441,0.023,2,2,
main,366,2,-312,-79,163.65800000000002,0.03,2,2,
main,367,2,-83,-485,163.873,0.03,2,2,
main,368,2,-316,-110,164.091,0.033,2,2,
main,369,2,-332,-106,164.308,0.032,2,2,
main,370,2,-313,-57,164.522,0.026000000000000002,2,2,
main,371,2,-335,-11,164.741,0.032,2,1,
main,372,2,566,-34,165.067,0.06,2,1,
main,373,2,481,176,165.39000000000001,0.054,2,1,
main,374,2,555,-146,165.713,0.056,2,1,
main,375,2,193,226,166.037,0.057,2,1,
main,376,2,167,305,166.366,0.059000000000000004,2,1,
main,377,2,524,-368,166.69,0.058,2,1,
main,378,2,499,-24,167.01500000000001,0.055,2,1,
main,379,2,52,-151,167.33700000000002,0.053,2,1,
main,380,2,23,246,167.661,0.055,2,1,
main,381,2,-81,-312,167.988,0.062,2,1,
main,382,2,96,-540,168.316,0.059000000000000004,2,1,
main,383,2,297,-434,168.641,0.057,2,2,
main,384,2,-523,-447,168.858,0.031,2,2,
main,385,2,-235,466,169.072,0.025,2,2,
main,386,2,-628,11,169.285,0.024,2,2,
main,387,2,-294,-49,169.506,0.036000000000000004,2,2,
main,388,2,-279,-321,169.725,0.031,2,2,
main,389,2,-374,238,169.936,0.023,2,2,
main,390,2,-712,-39,170.151,0.028,2,2,
main,391,2,-92,-280,170.366,0.025,2,2,
main,392,2,-490,-132,170.582,0.026000000000000002,2,2,
main,393,2,-315,-139,170.798,0.03,2,2,
main,394,2,-279,-232,171.016,0.032,2,2,
main,395,2,-149,-272,171.234,0.028,2,2,
main,396,2,-40,-211,171.451,0.027,2,2,
main,397,2,-473,-2,171.669,0.027,2,2,
main,398,2,-579,182,171.888,0.031,2,2,
main,399,2,-304,-109,172.109,0.03,2,2,
main,400,2,-706,-24,172.328,0.027,2,2,
main,401,3,-114,-198,172.544,0.026000000000000002,2,2,
main,402,3,-381,74,172.76,0.024,2,2,
main,403,3,-25,-33,172.978,0.037,2,1,
main,404,3,361,140,173.311,0.068,2,1,
main,405,3,548,-212,173.635,0.059000000000000004,2,1,
main,406,3,282,158,173.963,0.061,2,2,
main,407,3,-332,-82,174.181,0.032,2,2,
main,408,3,-375,-180,174.399,0.028,2,2,
main,409,3,-575,114,174.617,0.034,2,2,
main,410,3,-287,-47,174.833,0.032,2,2,
main,411,3,-481,16,175.05,0.032,2,1,
main,412,3,467,-177,175.379,0.068,2,1,
main,413,3,455,-184,175.704,0.062,2,1,
main,414,3,466,-72,176.031,0.07200000000000001,2,1,
main,415,3,129,-63,176.348,0.056,2,1,
main,416,3,301,128,176.669,0.059000000000000004,2,1,
main,417,3,438,217,176.999,0.067,2,1,
main,418,3,237,-34,177.324,0.063,2,1,
main,419,3,333,4,177.65,0.067,2,2,
main,420,3,-178,-132,177.869,0.038,2,2,
main,421,3,-367,-60,178.084,0.027,2,2,
main,422,3,-269,-81,178.30100000000002,0.027,2,1,
main,423,3,324,-104,178.625,0.063,2,1,
main,424,3,296,415,178.954,0.063,2,2,
main,425,3,-554,-65,179.17000000000002,0.029,2,2,
main,426,3,-470,8,179.383,0.022,2,2,
main,427,3,-281,-56,179.6,0.031,2,2,
main,428,3,-280,-260,179.817,0.028,2,2,
main,429,3,-499,46,180.03300000000002,0.03,2,2,
main,430,3,-579,-59,180.241,0.02,2,2,
main,431,3,-254,236,180.457,0.024,2,2,
main,432,3,-329,-27,180.673,0.03,2,1,
main,433,3,290,170,181.002,0.067,2,1,
main,434,3,532,50,181.326,0.055,2,1,
main,435,3,140,-52,181.651,0.065,2,1,
main,436,3,518,-124,181.978,0.059000000000000004,2,1,
main,437,3,229,14,182.303,0.062,2,1,
main,438,3,454,146,182.625,0.059000000000000004,2,1,
main,439,3,158,-71,182.94400000000002,0.05,2,1,
main,440,3,35,-236,183.27,0.056,2,1,
main,441,3,170,-40,183.59300000000002,0.059000000000000004,2,2,
main,442,3,-295,279,183.808,0.025,2,2,
main,443,3,-91,-291,184.025,0.022,2,1,
main,444,3,410,24,184.35,0.058,2,1,
main,445,3,348,102,184.674,0.061,2,2,
main,446,3,-268,79,184.889,0.024,2,1,
main,447,3,359,-166,185.216,0.055,2,1,
main,448,3,272,154,185.538,0.053,2,2,
main,449,3,-241,83,185.757,0.031,2,2,
main,450,3,-342,272,185.98,0.037,2,2,
main,451,3,-322,-44,186.196,0.029,2,2,
main,452,3,-645,-15,186.416,0.025,2,2,
main,453,3,-259,-96,186.632,0.025,2,2,
main,454,3,-424,-1,186.851,0.025,2,2,
main,455,3,-357,-100,187.071,0.03,2,2,
main,456,3,-381,-120,187.286,0.022,2,2,
main,457,3,-170,-81,187.504,0.027,2,1,
main,458,3,444,152,187.83100000000002,0.059000000000000004,2,1,
main,459,3,198,64,188.155,0.055,2,2,
main,460,3,-351,144,188.373,0.027,2,2,
main,461,3,-103,3,188.594,0.027,2,2,
main,462,3,-267,13,188.811,0.026000000000000002,2,1,
main,463,3,377,-212,189.138,0.061,2,2,
main,464,3,-152,-147,189.354,0.028,2,1,
main,465,3,-31,-28,189.67600000000002,0.059000000000000004,2,2,
main,466,3,-338,-54,189.895,0.035,2,2,
main,467,3,-203,73,190.109,0.032,2,2,
main,468,3,-152,-49,190.332,0.038,2,2,
main,469,3,-411,-475,190.544,0.029,2,2,
main,470,3,-492,-167,190.761,0.032,2,1,
main,471,3,428,144,191.082,0.062,2,1,
main,472,3,481,-116,191.411,0.065,2,1,
main,473,3,241,15,191.736,0.061,2,1,
main,474,3,187,-104,192.061,0.054,2,1,
main,475,3,402,71,192.388,0.059000000000000004,2,2,
main,476,3,-612,36,192.61,0.03,2,2,
main,477,3,-219,44,192.824,0.028,2,2,
main,478,3,-298,-100,193.042,0.026000000000000002,2,1,
main,479,3,120,-280,193.363,0.051000000000000004,2,1,
main,480,3,258,-49,193.692,0.06,2,2,
main,481,3,-482,53,193.909,0.026000000000000002,2,2,
main,482,3,-377,-51,194.12800000000001,0.028,2,1,
main,483,3,517,79,194.455,0.06,2,1,
main,484,3,69,258,194.78,0.063,2,2,
main,485,3,-471,-7,194.994,0.022,2,2,
main,486,3,-241,-10,195.21200000000002,0.031,2,2,
main,487,3,-311,12,195.43200000000002,0.031,2,1,
main,488,3,412,222,195.762,0.064,2,1,
main,489,3,308,-41,196.089,0.061,2,1,
main,490,3,395,131,196.411,0.051000000000000004,2,1,
main,491,3,38,-64,196.739,0.057,2,1,
main,492,3,326,-178,197.061,0.054,2,1,
main,493,3,281,-268,197.38400000000001,0.056,2,1,
main,494,3,454,-68,197.708,0.059000000000000004,2,1,
main,495,3,14,-198,198.032,0.06,2,1,
main,496,3,399,-63,198.356,0.054,2,1,
main,497,3,168,160,198.678,0.057,2,1,
main,498,3,137,71,199.002,0.066,2,1,
main,499,3,389,-112,199.33,0.068,2,1,
main,500,3,154,108,199.657,0.06,2,1,
main,501,3,24,71,199.985,0.063,2,2,
main,502,3,-474,-30,200.20000000000002,0.025,2,2,
main,503,3,-495,-121,200.422,0.037,2,2,
main,504,3,-221,83,200.637,0.026000000000000002,2,1,
main,505,3,360,-104,200.961,0.06,2,1,
main,506,3,285,39,201.29,0.059000000000000004,2,1,
main,507,3,178,324,201.612,0.056,2,1,
main,508,3,247,2,201.934,0.054,2,1,
main,509,3,328,-56,202.262,0.064,2,2,
main,510,3,-433,-44,202.475,0.021,2,2,
main,511,3,-127,19,202.693,0.024,2,1,
main,512,3,334,141,203.019,0.063,2,1,
main,513,3,332,-110,203.347,0.063,2,1,
main,514,3,483,163,203.677,0.062,2,1,
main,515,3,249,54,204.006,0.068,2,1,
main,516,3,420,-30,204.327,0.057,2,2,
main,517,3,-568,103,204.543,0.031,2,2,
main,518,3,-197,99,204.755,0.021,2,2,
main,519,3,-419,-133,204.972,0.024,2,2,
main,520,3,-406,-114,205.189,0.026000000000000002,2,2,
main,521,3,-257,-213,205.404,0.028,2,1,
main,522,3,293,-118,205.729,0.059000000000000004,2,2,
main,523,3,-266,-75,205.945,0.033,2,2,
main,524,3,-267,-152,206.159,0.024,2,2,
main,525,3,-180,58,206.37800000000001,0.033,2,2,
main,526,3,-618,295,206.594,0.031,2,2,
main,527,3,-410,48,206.80700000000002,0.028,2,2,
main,528,3,-178,-289,207.025,0.031,2,2,
main,529,3,-363,200,207.242,0.029,2,2,
main,530,3,-314,32,207.458,0.022,2,2,
main,531,3,-172,65,207.67600000000002,0.026000000000000002,2,2,
main,532,3,-252,52,207.893,0.025,2,2,
main,533,3,-329,189,208.112,0.026000000000000002,2,2,
main,534,3,-427,138,208.328,0.022,2,2,
main,535,3,-193,241,208.547,0.026000000000000002,2,2,
main,536,3,-621,-61,208.762,0.022,2,2,
main,537,3,-481,1,208.98000000000002,0.023,2,2,
main,538,3,-86,45,209.199,0.026000000000000002,2,2,
main,539,3,-331,24,209.419,0.028,2,2,
main,540,3,-261,51,209.638,0.026000000000000002,2,2,
main,541,3,-268,-354,209.859,0.028,2,2,
main,542,3,-343,93,210.074,0.028,2,2,
main,543,3,-323,147,210.293,0.027,2,1,
main,544,3,645,115,210.618,0.056,2,1,
main,545,3,13,-14,210.942,0.058,2,1,
main,546,3,45,-50,211.262,0.059000000000000004,2,1,
main,547,3,500,92,211.58700000000002,0.059000000000000004,2,2,
main,548,3,-256,104,211.803,0.028,2,1,
main,549,3,540,-97,212.125,0.06,2,1,
main,550,3,347,113,212.45000000000002,0.058,2,1,
main,551,3,321,31,212.774,0.054,2,2,
main,552,3,-396,68,212.991,0.026000000000000002,2,1,
main,553,3,327,229,213.315,0.058,2,1,
main,554,3,239,90,213.643,0.06,2,2,
main,555,3,-646,56,213.857,0.027,2,2,
main,556,3,-309,-168,214.073,0.025,2,1,
main,557,3,670,-198,214.401,0.061,2,1,
main,558,3,356,-250,214.728,0.06,2,1,
main,559,3,376,248,215.048,0.048,2,1,
main,560,3,221,-47,215.372,0.061,2,1,
main,561,3,184,101,215.701,0.057,2,1,
main,562,3,408,-18,216.023,0.061,2,1,
main,563,3,317,-46,216.345,0.065,2,2,
main,564,3,-449,-46,216.565,0.035,2,2,
main,565,3,-95,178,216.781,0.025,2,2,
main,566,3,-344,-48,216.998,0.027,2,2,
main,567,3,-223,-27,217.216,0.021,2,2,
main,568,3,-317,-136,217.43,0.019,2,1,
main,569,3,400,39,217.75300000000001,0.059000000000000004,2,1,
main,570,3,365,-417,218.08100000000002,0.063,2,1,
main,571,3,455,52,218.407,0.056,2,1,
main,572,3,226,-79,218.72400000000002,0.057,2,2,
main,573,3,-538,180,218.942,0.037,2,1,
main,574,3,687,244,219.267,0.068,2,1,
main,575,3,426,72,219.589,0.057,2,2,
main,576,3,-408,-223,219.806,0.027,2,1,
main,577,3,358,159,220.126,0.056,2,1,
main,578,3,339,-27,220.458,0.062,2,2,
main,579,3,-348,76,220.677,0.036000000000000004,2,1,
main,580,3,299,-4,221.007,0.06,2,1,
main,581,3,353,-158,221.333,0.061,2,1,
main,582,3,564,271,221.65800000000002,0.065,2,1,
main,583,3,390,-221,221.98600000000002,0.061,2,1,
main,584,3,242,101,222.309,0.063,2,1,
main,585,3,106,-145,222.632,0.065,2,1,
main,586,3,357,-67,222.954,0.054,2,1,
main,587,3,212,-24,223.282,0.063,2,1,
main,588,3,357,-187,223.606,0.059000000000000004,2,2,
main,589,3,-443,160,223.82500000000002,0.038,2,2,
main,590,3,-586,67,224.042,0.031,2,1,
main,591,3,413,-99,224.372,0.068,2,2,
main,592,3,-395,-168,224.58700000000002,0.028,2,2,
main,593,3,-414,213,224.803,0.025,2,2,
main,594,3,-218,-128,225.02100000000002,0.032,2,1,
main,595,3,268,293,225.351,0.062,2,1,
main,596,3,506,115,225.675,0.065,2,1,
main,597,3,264,49,225.99800000000002,0.058,2,1,
main,598,3,90,-131,226.328,0.062,2,1,
main,599,3,331,167,226.655,0.06,2,2,
main,600,3,-156,200,226.87,0.027,2,2,
main,601,1,-154,-163,227.082,0.022,2,2,
main,602,1,-530,42,227.29500000000002,0.022,2,2,
main,603,1,-56,-87,227.514,0.028,2,2,
main,604,1,-368,-364,227.728,0.031,2,2,
main,605,1,-434,190,227.942,0.028,2,2,
main,606,1,-318,-102,228.163,0.029,2,2,
main,607,1,-400,224,228.375,0.023,2,2,
main,608,1,-369,-67,228.592,0.032,2,2,
main,609,1,24,331,228.809,0.026000000000000002,2,2,
main,610,1,-246,151,229.025,0.025,2,2,
main,611,1,-80,111,229.243,0.028,2,2,
main,612,1,-128,-140,229.459,0.028,2,2,
main,613,1,-400,-188,229.67600000000002,0.025,2,2,
main,614,1,-518,136,229.89000000000001,0.03,2,2,
main,615,1,-433,-21,230.108,0.028,2,2,
main,616,1,-724,-38,230.324,0.026000000000000002,2,2,
main,617,1,-409,-266,230.54,0.026000000000000002,2,2,
main,618,1,-330,139,230.754,0.027,2,2,
main,619,1,-201,1,230.972,0.027,2,2,
main,620,1,-261,-132,231.192,0.029,2,2,
main,621,1,-563,-121,231.40800000000002,0.026000000000000002,2,2,
main,622,1,-218,-59,231.625,0.035,2,2,
main,623,1,-306,51,231.842,0.029,2,2,
main,624,1,-242,359,232.058,0.024,2,2,
main,625,1,32,147,232.273,0.027,2,2,
main,626,1,-460,-194,232.49,0.032,2,2,
main,627,1,-424,262,232.707,0.032,2,2,
main,628,1,-144,4,232.924,0.023,2,2,
main,629,1,-41,134,233.142,0.029,2,2,
main,630,1,-144,224,233.358,0.031,2,2,
main,631,1,-185,-116,233.578,0.033,2,2,
main,632,1,-503,47,233.79500000000002,0.026000000000000002,2,2,
main,633,1,-183,213,234.013,0.029,2,2,
main,634,1,-339,7,234.228,0.028,2,1,
main,635,1,334,-180,234.558,0.063,2,1,
main,636,1,179,70,234.88400000000001,0.056,2,1,
main,637,1,139,174,235.211,0.058,2,1,
main,638,1,460,-318,235.531,0.051000000000000004,2,1,
main,639,1,285,-61,235.85500000000002,0.055,2,1,
main,640,1,63,-126,236.187,0.061,2,2,
main,641,1,-407,188,236.40200000000002,0.023,2,2,
main,642,1,-183,249,236.621,0.027,2,1,
main,643,1,141,-47,236.947,0.055,2,1,
main,644,1,122,-110,237.278,0.06,2,1,
main,645,1,329,313,237.602,0.05,2,1,
main,646,1,114,173,237.923,0.049,2,1,
main,647,1,481,27,238.247,0.05,2,1,
main,648,1,459,-50,238.572,0.056,2,2,
main,649,1,-509,-163,238.787,0.022,2,1,
main,650,1,247,57,239.11100000000002,0.053,2,1,
main,651,1,7,96,239.437,0.051000000000000004,2,1,
main,652,1,694,107,239.76500000000001,0.056,2,1,
main,653,1,309,-4,240.09300000000002,0.056,2,1,
main,654,1,25,27,240.419,0.057,2,1,
main,655,1,63,64,240.746,0.054,2,1,
main,656,1,490,-64,241.071,0.055,2,1,
main,657,1,379,-110,241.395,0.057,2,1,
main,658,1,346,152,241.721,0.054,2,1,
main,659,1,254,-206,242.047,0.054,2,2,
main,660,1,-608,294,242.269,0.026000000000000002,2,1,
main,661,1,221,-41,242.592,0.053,2,2,
main,662,1,-192,18,242.80700000000002,0.022,2,2,
main,663,1,-345,241,243.026,0.028,2,2,
main,664,1,-229,122,243.241,0.023,2,2,
main,665,1,-389,71,243.459,0.025,2,2,
main,666,1,-469,-150,243.674,0.023,2,2,
main,667,1,-256,-113,243.89600000000002,0.027,2,2,
main,668,1,-255,114,244.116,0.028,2,2,
main,669,1,-33,-82,244.332,0.022,2,2,
main,670,1,-357,228,244.55,0.028,2,1,
main,671,1,324,-124,244.87300000000002,0.046,2,1,
main,672,1,354,190,245.196,0.055,2,1,
main,673,1,272,83,245.522,0.052000000000000005,2,1,
main,674,1,536,68,245.846,0.054,2,1,
main,675,1,325,-36,246.171,0.052000000000000005,2,1,
main,676,1,347,38,246.497,0.054,2,1,
main,677,1,22,-212,246.827,0.062,2,1,
main,678,1,329,-153,247.15200000000002,0.052000000000000005,2,1,
main,679,1,224,83,247.475,0.048,2,1,
main,680,1,283,207,247.802,0.053,2,1,
main,681,1,275,3,248.131,0.055,2,1,
main,682,1,410,20,248.46,0.057,2,1,
main,683,1,169,100,248.791,0.057,2,1,
main,684,1,140,229,249.116,0.054,2,1,
main,685,1,263,12,249.44400000000002,0.054,2,1,
main,686,1,293,-157,249.774,0.056,2,1,
main,687,1,315,-111,250.1,0.056,2,1,
main,688,1,525,60,250.429,0.056,2,1,
main,689,1,212,46,250.751,0.051000000000000004,2,1,
main,690,1,325,-59,251.079,0.053,2,1,
main,691,1,523,14,251.406,0.057,2,2,
main,692,1,-358,209,251.62,0.025,2,2,
main,693,1,-688,-82,251.836,0.027,2,2,
main,694,1,-451,-82,252.056,0.026000000000000002,2,2,
main,695,1,-245,-53,252.273,0.023,2,1,
main,696,1,300,27,252.604,0.061,2,2,
main,697,1,-323,30,252.82500000000002,0.026000000000000002,2,1,
main,698,1,-181,30,253.15200000000002,0.054,2,1,
main,699,1,287,-40,253.479,0.053,2,2,
main,700,1,-337,-51,253.697,0.026000000000000002,2,2,
main,701,1,-394,105,253.911,0.022,2,2,
main,702,1,-201,330,254.12800000000001,0.023,2,2,
main,703,1,-335,-1,254.346,0.029,2,2,
main,704,1,-441,-13,254.56,0.024,2,2,
main,705,1,-262,-14,254.77,0.026000000000000002,2,2,
main,706,1,-217,87,254.984,0.029,2,1,
main,707,1,92,-41,255.30700000000002,0.061,2,1,
main,708,1,546,-100,255.626,0.047,2,1,
main,709,1,359,134,255.951,0.069,2,1,
main,710,1,305,-114,256.277,0.07100000000000001,2,1,
main,711,1,221,-188,256.603,0.07100000000000001,2,1,
main,712,1,250,-37,256.925,0.069,2,1,
main,713,1,91,143,257.254,0.075,2,2,
main,714,1,-510,-130,257.46500000000003,0.027,2,2,
main,715,1,-285,-186,257.681,0.038,2,2,
main,716,1,-191,-240,257.895,0.031,2,2,
main,717,1,-294,-37,258.113,0.037,2,2,
main,718,1,-369,48,258.332,0.039,2,2,
main,719,1,-333,155,258.551,0.039,2,1,
main,720,1,274,89,258.871,0.067,2,1,
main,721,1,346,44,259.199,0.073,2,2,
main,722,1,-450,37,259.416,0.038,2,2,
main,723,1,-352,65,259.63100000000003,0.033,2,2,
main,724,1,-627,95,259.844,0.029,2,2,
main,725,1,-249,-220,260.058,0.033,2,2,
main,726,1,-179,279,260.275,0.034,2,2,
main,727,1,-558,-102,260.487,0.034,2,2,
main,728,1,-316,111,260.709,0.04,2,2,
main,729,1,-287,89,260.931,0.041,2,2,
main,730,1,140,4,261.14300000000003,0.033,2,1,
main,731,1,280,-1,261.464,0.063,2,1,
main,732,1,216,-18,261.789,0.07200000000000001,2,1,
main,733,1,251,149,262.11,0.065,2,1,
main,734,1,347,95,262.431,0.062,2,1,
main,735,1,367,183,262.75,0.062,2,1,
main,736,1,105,-182,263.07,0.062,2,1,
main,737,1,213,211,263.391,0.061,2,1,
main,738,1,204,-198,263.718,0.07,2,1,
main,739,1,91,190,264.04,0.066,2,1,
main,740,1,204,-130,264.365,0.066,2,1,
main,741,1,126,-188,264.689,0.069,2,2,
main,742,1,-373,-228,264.906,0.033,2,2,
main,743,1,-406,-53,265.124,0.038,2,2,
main,744,1,-116,-248,265.341,0.036000000000000004,2,1,
main,745,1,346,-199,265.67,0.07200000000000001,2,1,
main,746,1,404,-161,265.996,0.07100000000000001,2,1,
main,747,1,172,143,266.323,0.073,2,1,
main,748,1,408,-289,266.649,0.068,2,2,
main,749,1,-242,281,266.866,0.037,2,2,
main,750,1,-181,24,267.082,0.035,2,2,
main,751,1,-428,115,267.3,0.036000000000000004,2,2,
main,752,1,-212,-99,267.517,0.034,2,1,
main,753,1,501,-22,267.842,0.065,2,1,
