Version:,2,Orginal File Name:,CT-JTCTTEST-T2.csv,UserAGENT:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15,IP: ::1,Time:,2018_6_29_19_56,Parameter File:,None:FromPsyToolkit
main,754,1,417,-106,268.171,0.069,2,1,
main,755,1,285,51,268.494,0.064,2,1,
main,756,1,406,176,268.823,0.07100000000000001,2,1,
main,757,1,400,-151,269.154,0.074,2,1,
main,758,1,284,206,269.47700000000003,0.063,2,1,
main,759,1,204,-37,269.803,0.067,2,1,
main,760,1,407,-2,270.129,0.065,2,1,
main,761,1,102,-123,270.452,0.065,2,2,
main,762,1,-511,-56,270.66700000000003,0.029,2,1,
main,763,1,240,78,270.995,0.063,2,1,
main,764,1,252,-263,271.318,0.052000000000000005,2,1,
main,765,1,371,-29,271.649,0.07200000000000001,2,1,
main,766,1,584,-22,271.968,0.059000000000000004,2,1,
main,767,1,295,-78,272.291,0.064,2,1,
main,768,1,262,-15,272.616,0.066,2,1,
main,769,1,385,21,272.939,0.066,2,1,
main,770,1,69,201,273.261,0.064,2,1,
main,771,1,237,-77,273.589,0.066,2,1,
main,772,1,251,141,273.911,0.058,2,1,
main,773,1,317,-284,274.23,0.062,2,1,
main,774,1,331,-5,274.55400000000003,0.064,2,1,
main,775,1,562,-156,274.882,0.069,2,1,
main,776,1,276,-49,275.204,0.064,2,1,
main,777,1,164,-135,275.52500000000003,0.063,2,1,
main,778,1,245,-183,275.855,0.069,2,1,
main,779,1,612,-144,276.178,0.066,2,2,
main,780,1,-473,-283,276.397,0.035,2,2,
main,781,1,-203,-60,276.613,0.035,2,2,
main,782,1,-203,-62,276.83,0.027,2,2,
main,783,1,-295,-148,277.045,0.025,2,2,
main,784,1,-449,262,277.26,0.031,2,2,
main,785,1,-273,63,277.47700000000003,0.031,2,2,
main,786,1,-392,-338,277.693,0.031,2,2,
main,787,1,-284,170,277.912,0.025,2,2,
main,788,1,-200,-182,278.125,0.022,2,2,
main,789,1,-250,-72,278.34000000000003,0.028,2,2,
main,790,1,-472,57,278.56,0.031,2,2,
main,791,1,-455,118,278.78000000000003,0.026000000000000002,2,2,
main,792,1,-436,-196,278.994,0.021,2,2,
main,793,1,-288,-52,279.207,0.022,2,2,
main,794,1,-192,-116,279.424,0.029,2,2,
main,795,1,-408,38,279.64300000000003,0.027,2,2,
main,796,1,-130,133,279.859,0.034,2,2,
main,797,1,-336,-15,280.074,0.025,2,2,
main,798,1,-365,-266,280.29,0.035,2,2,
main,799,1,-267,-44,280.50600000000003,0.032,2,2,
main,800,1,-267,-25,280.72,0.026000000000000002,2,2,
main,801,6,544,-122,280.932,0.024,2,2,
main,802,6,-232,-40,281.151,0.028,2,1,
main,803,6,437,-22,281.474,0.054,2,2,
main,804,6,-170,-154,281.69100000000003,0.031,2,2,
main,805,6,63,242,281.90500000000003,0.028,2,1,
main,806,6,197,317,282.228,0.058,2,2,
main,807,6,-143,115,282.44,0.025,2,1,
main,808,6,455,118,282.771,0.07200000000000001,2,2,
main,809,6,-413,85,282.988,0.03,2,1,
main,810,6,473,41,283.312,0.065,2,1,
main,811,6,85,92,283.632,0.058,2,1,
main,812,6,222,-176,283.95300000000003,0.057,2,2,
main,813,6,-273,-41,284.16700000000003,0.026000000000000002,2,1,
main,814,6,463,-195,284.492,0.054,2,2,
main,815,6,-198,-372,284.706,0.021,2,1,
main,816,6,433,101,285.031,0.055,2,2,
main,817,6,-574,-540,285.25,0.032,2,1,
main,818,6,338,-71,285.583,0.066,2,2,
main,819,6,-467,-16,285.801,0.025,2,1,
main,820,6,369,257,286.12600000000003,0.054,2,2,
main,821,6,-502,-79,286.348,0.033,2,1,
main,822,6,556,14,286.671,0.054,2,2,
main,823,6,-310,7,286.88800000000003,0.024,2,1,
main,824,6,328,13,287.216,0.054,2,2,
main,825,6,-499,-47,287.432,0.023,2,1,
main,826,6,431,306,287.75600000000003,0.051000000000000004,2,2,
main,827,6,-204,423,287.97,0.021,2,1,
main,828,6,115,-46,288.289,0.058,2,2,
main,829,6,-535,-66,288.50600000000003,0.031,2,1,
main,830,6,301,420,288.836,0.064,2,2,
main,831,6,-112,157,289.049,0.019,2,2,
main,832,6,206,216,289.261,0.028,2,1,
main,833,6,268,-19,289.587,0.06,2,2,
main,834,6,-154,33,289.802,0.023,2,1,
main,835,6,250,36,290.12600000000003,0.057,2,2,
main,836,6,-459,-143,290.344,0.03,2,1,
main,837,6,104,54,290.665,0.056,2,1,
main,838,6,327,-363,290.98900000000003,0.066,2,2,
main,839,6,-172,233,291.207,0.028,2,1,
main,840,6,385,-4,291.531,0.053,2,2,
main,841,6,-442,-329,291.747,0.03,2,1,
main,842,6,541,336,292.072,0.06,2,2,
main,843,6,47,-142,292.291,0.032,2,1,
main,844,6,139,-144,292.612,0.059000000000000004,2,2,
main,845,6,-42,307,292.825,0.027,2,1,
main,846,6,294,-118,293.157,0.07,2,2,
main,847,6,-203,-68,293.37,0.02,2,1,
main,848,6,410,313,293.694,0.056,2,2,
main,849,6,-573,-23,293.909,0.031,2,1,
main,850,6,59,156,294.231,0.061,2,2,
main,851,6,-112,-37,294.444,0.025,2,1,
main,852,6,472,162,294.76800000000003,0.057,2,2,
main,853,6,-275,140,294.983,0.023,2,1,
main,854,6,322,60,295.309,0.065,2,2,
main,855,6,-197,97,295.527,0.03,2,1,
main,856,6,407,27,295.853,0.06,2,2,
main,857,6,-365,-137,296.074,0.032,2,1,
main,858,6,689,46,296.394,0.047,2,2,
main,859,6,-331,106,296.613,0.038,2,1,
main,860,6,453,-44,296.939,0.059000000000000004,2,2,
main,861,6,-177,-19,297.15500000000003,0.029,2,1,
main,862,6,55,102,297.478,0.056,2,2,
main,863,6,-211,95,297.69100000000003,0.031,2,1,
main,864,6,137,159,298.019,0.064,2,2,
main,865,6,-337,219,298.233,0.024,2,1,
main,866,6,654,398,298.564,0.061,2,2,
main,867,6,-578,-122,298.78000000000003,0.023,2,1,
main,868,6,140,139,299.107,0.053,2,2,
main,869,6,-198,230,299.326,0.031,2,1,
main,870,6,460,-291,299.65500000000003,0.059000000000000004,2,2,
main,871,6,-222,27,299.873,0.029,2,1,
main,872,6,278,305,300.2,0.059000000000000004,2,2,
main,873,6,-424,152,300.416,0.024,2,1,
main,874,6,260,-115,300.741,0.054,2,2,
main,875,6,-190,-124,300.956,0.032,2,1,
main,876,6,470,-265,301.279,0.063,2,2,
main,877,6,-228,-152,301.496,0.033,2,1,
main,878,6,400,-237,301.821,0.067,2,2,
main,879,6,-302,217,302.03700000000003,0.03,2,1,
main,880,6,276,310,302.358,0.052000000000000005,2,2,
main,881,6,-489,82,302.57800000000003,0.03,2,1,
main,882,6,190,88,302.898,0.062,2,2,
main,883,6,12,-144,303.117,0.037,2,1,
main,884,6,281,-254,303.44100000000003,0.059000000000000004,2,2,
main,885,6,-257,143,303.665,0.041,2,1,
main,886,6,425,-369,303.994,0.062,2,2,
main,887,6,-393,-276,304.211,0.028,2,1,
main,888,6,-280,-49,304.535,0.056,2,2,
main,889,6,-171,-21,304.752,0.034,2,2,
main,890,6,-267,-34,304.967,0.028,2,1,
main,891,6,529,452,305.295,0.063,2,2,
main,892,6,213,12,305.51,0.022,2,1,
main,893,6,408,-127,305.841,0.061,2,2,
main,894,6,-224,-315,306.06,0.032,2,1,
main,895,6,316,-22,306.39,0.067,2,2,
main,896,6,-248,74,306.605,0.031,2,1,
main,897,6,227,-215,306.933,0.064,2,2,
main,898,6,-590,1,307.153,0.031,2,1,
main,899,6,681,161,307.475,0.055,2,2,
main,900,6,-410,61,307.69100000000003,0.029,2,1,
main,901,6,1,-460,308.01300000000003,0.054,2,2,
main,902,6,-52,68,308.231,0.028,2,1,
main,903,6,7,-44,308.56,0.065,2,1,
main,904,6,190,-174,308.883,0.056,2,1,
main,905,6,242,-387,309.21,0.055,2,2,
main,906,6,-640,178,309.431,0.03,2,1,
main,907,6,-101,-112,309.754,0.061,2,2,
main,908,6,-334,-164,309.968,0.025,2,1,
main,909,6,395,204,310.294,0.065,2,2,
main,910,6,-285,-237,310.511,0.027,2,1,
main,911,6,301,-67,310.836,0.067,2,2,
main,912,6,-241,-40,311.053,0.024,2,1,
main,913,6,477,36,311.377,0.06,2,2,
main,914,6,34,23,311.592,0.028,2,1,
main,915,6,600,104,311.921,0.07,2,2,
main,916,6,-439,144,312.133,0.029,2,1,
main,917,6,541,249,312.456,0.06,2,2,
main,918,6,-414,-540,312.672,0.027,2,1,
main,919,6,515,289,312.992,0.051000000000000004,2,2,
main,920,6,-132,-292,313.209,0.026000000000000002,2,1,
main,921,6,425,345,313.532,0.065,2,2,
main,922,6,-461,-295,313.748,0.034,2,1,
main,923,6,261,80,314.072,0.066,2,2,
main,924,6,-158,256,314.288,0.034,2,1,
main,925,6,508,393,314.615,0.067,2,2,
main,926,6,-367,111,314.83,0.029,2,1,
main,927,6,305,281,315.161,0.062,2,2,
main,928,6,-294,-205,315.372,0.026000000000000002,2,1,
main,929,6,105,-18,315.696,0.066,2,2,
main,930,6,-332,166,315.91200000000003,0.026000000000000002,2,1,
main,931,6,148,79,316.24,0.067,2,1,
main,932,6,459,-33,316.56600000000003,0.065,2,1,
main,933,6,231,-49,316.885,0.064,2,2,
main,934,6,-241,437,317.103,0.026000000000000002,2,1,
main,935,6,453,147,317.428,0.054,2,2,
main,936,6,-198,19,317.641,0.027,2,1,
main,937,6,594,-195,317.963,0.067,2,2,
main,938,6,-266,249,318.182,0.039,2,1,
main,939,6,56,1,318.508,0.057,2,2,
main,940,6,-355,206,318.724,0.021,2,1,
main,941,6,16,122,319.05,0.054,2,1,
main,942,6,269,126,319.37,0.052000000000000005,2,2,
main,943,6,-588,2,319.588,0.035,2,1,
main,944,6,181,136,319.91700000000003,0.065,2,1,
main,945,6,465,-9,320.238,0.06,2,2,
main,946,6,93,-17,320.455,0.035,2,1,
main,947,6,352,-180,320.783,0.058,2,2,
main,948,6,-508,83,320.998,0.032,2,1,
main,949,6,265,17,321.321,0.065,2,2,
main,950,6,-213,45,321.536,0.021,2,2,
main,951,6,-246,280,321.752,0.019,2,1,
main,952,6,604,109,322.073,0.058,2,2,
main,953,6,-356,-317,322.296,0.035,2,1,
main,954,6,-7,8,322.618,0.052000000000000005,2,2,
main,955,6,-775,15,322.836,0.028,2,1,
main,956,6,8,141,323.164,0.06,2,2,
main,957,6,-199,-250,323.382,0.028,2,1,
main,958,6,715,-334,323.706,0.052000000000000005,2,2,
main,959,6,-323,23,323.923,0.027,2,1,
main,960,6,288,241,324.242,0.059000000000000004,2,2,
main,961,6,-335,48,324.461,0.028,2,2,
main,962,6,-230,-100,324.676,0.029,2,1,
main,963,6,49,105,325.002,0.064,2,2,
main,964,6,-436,-176,325.21500000000003,0.019,2,1,
main,965,6,373,-6,325.541,0.064,2,2,
main,966,6,-249,431,325.755,0.028,2,2,
main,967,6,-447,-35,325.972,0.028,2,1,
main,968,6,302,197,326.29,0.053,2,1,
main,969,6,304,68,326.612,0.062,2,2,
main,970,6,-208,110,326.827,0.031,2,1,
main,971,6,305,75,327.152,0.058,2,2,
main,972,6,-228,19,327.373,0.036000000000000004,2,1,
main,973,6,297,-385,327.694,0.057,2,1,
main,974,6,208,196,328.016,0.064,2,2,
main,975,6,-581,-418,328.229,0.023,2,1,
main,976,6,160,15,328.555,0.053,2,2,
main,977,6,-308,27,328.773,0.024,2,1,
main,978,6,121,-94,329.099,0.064,2,2,
main,979,6,-290,39,329.319,0.03,2,1,
main,980,6,478,-25,329.639,0.05,2,2,
main,981,6,-423,40,329.855,0.027,2,1,
main,982,6,292,-72,330.17900000000003,0.051000000000000004,2,2,
main,983,6,-37,25,330.40000000000003,0.035,2,1,
main,984,6,210,338,330.725,0.051000000000000004,2,2,
main,985,6,-413,-204,330.942,0.024,2,1,
main,986,6,471,84,331.262,0.048,2,2,
main,987,6,-487,-82,331.481,0.025,2,1,
main,988,6,429,76,331.803,0.059000000000000004,2,2,
main,989,6,-432,207,332.024,0.026000000000000002,2,1,
main,990,6,-22,66,332.351,0.057,2,2,
main,991,6,-160,-21,332.567,0.025,2,1,
main,992,6,364,297,332.891,0.052000000000000005,2,2,
main,993,6,-585,-48,333.111,0.03,2,1,
main,994,6,430,46,333.433,0.05,2,2,
main,995,6,-255,203,333.652,0.026000000000000002,2,1,
main,996,6,415,-191,333.98,0.053,2,1,
main,997,6,252,338,334.302,0.051000000000000004,2,2,
main,998,6,-370,-160,334.52,0.026000000000000002,2,1,
main,999,6,199,-3,334.842,0.05,2,2,
main,1000,6,-218,141,335.061,0.028,2,1,
main,1001,4,-431,83,335.386,0.055,2,2,
main,1002,4,-450,75,335.603,0.02,2,1,
main,1003,4,276,-172,335.925,0.049,2,1,
main,1004,4,365,187,336.25,0.052000000000000005,2,1,
main,1005,4,57,236,336.576,0.053,2,2,
main,1006,4,-322,-211,336.796,0.025,2,1,
main,1007,4,439,433,337.12,0.055,2,2,
main,1008,4,-319,-213,337.335,0.022,2,2,
main,1009,4,-418,44,337.556,0.026000000000000002,2,2,
main,1010,4,-335,123,337.77500000000003,0.027,2,2,
main,1011,4,-52,-60,337.991,0.027,2,2,
main,1012,4,-496,-342,338.207,0.021,2,2,
main,1013,4,-474,-163,338.422,0.019,2,1,
main,1014,4,402,-146,338.747,0.053,2,2,
main,1015,4,-121,219,338.963,0.021,2,1,
main,1016,4,283,-204,339.289,0.054,2,1,
main,1017,4,352,90,339.615,0.053,2,2,
main,1018,4,-439,261,339.83,0.02,2,1,
main,1019,4,225,31,340.16,0.056,2,2,
main,1020,4,-520,50,340.378,0.026000000000000002,2,2,
main,1021,4,-450,-186,340.595,0.024,2,2,
main,1022,4,6,-113,340.813,0.024,2,2,
main,1023,4,-347,235,341.029,0.022,2,2,
main,1024,4,-623,35,341.245,0.022,2,2,
main,1025,4,-272,-36,341.461,0.022,2,2,
main,1026,4,-239,229,341.676,0.021,2,2,
main,1027,4,-244,87,341.89,0.027,2,1,
main,1028,4,25,54,342.211,0.055,2,1,
main,1029,4,591,-83,342.544,0.07100000000000001,2,2,
main,1030,4,-205,165,342.76300000000003,0.025,2,2,
main,1031,4,-172,13,342.981,0.028,2,2,
main,1032,4,-620,-189,343.202,0.025,2,2,
main,1033,4,-196,-76,343.418,0.025,2,2,
main,1034,4,-101,22,343.633,0.023,2,2,
main,1035,4,-295,70,343.848,0.029,2,2,
main,1036,4,-78,265,344.069,0.033,2,1,
main,1037,4,83,-20,344.394,0.057,2,2,
main,1038,4,-336,-181,344.612,0.027,2,2,
main,1039,4,28,-73,344.832,0.024,2,2,
main,1040,4,-317,-336,345.05,0.026000000000000002,2,2,
main,1041,4,-281,-213,345.26800000000003,0.022,2,2,
main,1042,4,-385,76,345.49,0.028,2,2,
main,1043,4,-344,106,345.705,0.027,2,1,
main,1044,4,220,-36,346.029,0.064,2,1,
main,1045,4,332,130,346.357,0.053,2,1,
main,1046,4,558,315,346.681,0.058,2,1,
main,1047,4,-128,111,347.01,0.067,2,1,
main,1048,4,501,-297,347.34000000000003,0.064,2,1,
main,1049,4,351,-95,347.664,0.058,2,1,
main,1050,4,408,-126,347.992,0.059000000000000004,2,1,
main,1051,4,62,192,348.322,0.066,2,2,
main,1052,4,-637,-163,348.53700000000003,0.025,2,2,
main,1053,4,-637,47,348.75,0.023,2,1,
main,1054,4,408,-73,349.073,0.055,2,1,
main,1055,4,378,412,349.397,0.056,2,2,
main,1056,4,-252,251,349.613,0.023,2,2,
main,1057,4,-346,62,349.82800000000003,0.023,2,1,
main,1058,4,539,-77,350.158,0.059000000000000004,2,2,
main,1059,4,-237,75,350.37600000000003,0.024,2,2,
main,1060,4,-373,-122,350.591,0.023,2,1,
main,1061,4,290,413,350.91700000000003,0.055,2,1,
main,1062,4,200,265,351.243,0.055,2,1,
main,1063,4,362,160,351.572,0.055,2,1,
main,1064,4,434,-81,351.897,0.055,2,1,
main,1065,4,419,-309,352.225,0.054,2,1,
main,1066,4,359,157,352.552,0.056,2,2,
main,1067,4,-318,262,352.76800000000003,0.025,2,1,
main,1068,4,375,-30,353.097,0.06,2,1,
main,1069,4,418,174,353.421,0.056,2,2,
main,1070,4,-503,-45,353.639,0.025,2,2,
main,1071,4,-462,133,353.856,0.024,2,2,
main,1072,4,-435,-164,354.073,0.023,2,2,
main,1073,4,-463,12,354.286,0.02,2,1,
main,1074,4,172,-227,354.612,0.058,2,1,
main,1075,4,395,-37,354.932,0.051000000000000004,2,1,
main,1076,4,88,13,355.25600000000003,0.052000000000000005,2,1,
main,1077,4,369,46,355.583,0.052000000000000005,2,1,
main,1078,4,145,-91,355.906,0.055,2,1,
main,1079,4,198,-159,356.231,0.054,2,1,
main,1080,4,126,443,356.558,0.059000000000000004,2,1,
main,1081,4,161,53,356.884,0.055,2,1,
main,1082,4,163,-101,357.213,0.058,2,1,
main,1083,4,380,160,357.541,0.054,2,2,
main,1084,4,-203,-26,357.757,0.022,2,1,
main,1085,4,134,149,358.083,0.054,2,1,
main,1086,4,160,109,358.408,0.054,2,1,
main,1087,4,452,168,358.735,0.053,2,1,
main,1088,4,262,81,359.06100000000004,0.058,2,1,
main,1089,4,251,-105,359.39,0.059000000000000004,2,2,
main,1090,4,-440,154,359.608,0.026000000000000002,2,2,
main,1091,4,-654,10,359.827,0.024,2,1,
main,1092,4,97,52,360.154,0.056,2,2,
main,1093,4,-200,-264,360.372,0.025,2,1,
main,1094,4,215,42,360.702,0.062,2,2,
main,1095,4,150,-60,360.919,0.021,2,2,
main,1096,4,-344,-39,361.135,0.025,2,2,
main,1097,4,-287,130,361.35200000000003,0.026000000000000002,2,2,
main,1098,4,-249,197,361.569,0.022,2,2,
main,1099,4,-215,152,361.785,0.024,2,1,
main,1100,4,295,129,362.111,0.061,2,1,
main,1101,4,250,45,362.439,0.057,2,1,
main,1102,4,35,121,362.764,0.053,2,1,
main,1103,4,504,145,363.087,0.053,2,2,
main,1104,4,-325,148,363.305,0.025,2,2,
main,1105,4,-459,101,363.522,0.024,2,1,
main,1106,4,84,167,363.848,0.053,2,1,
main,1107,4,411,119,364.176,0.053,2,2,
main,1108,4,-393,81,364.391,0.022,2,2,
main,1109,4,-671,152,364.609,0.024,2,2,
main,1110,4,-266,155,364.827,0.028,2,1,
main,1111,4,344,210,365.15500000000003,0.058,2,1,
main,1112,4,116,368,365.481,0.055,2,2,
main,1113,4,-481,122,365.7,0.024,2,2,
main,1114,4,-156,-25,365.919,0.026000000000000002,2,1,
main,1115,4,720,125,366.243,0.051000000000000004,2,1,
main,1116,4,561,-70,366.565,0.049,2,1,
main,1117,4,164,-51,366.887,0.05,2,1,
main,1118,4,337,-325,367.208,0.048,2,2,
main,1119,4,-134,-104,367.42400000000004,0.021,2,2,
main,1120,4,-399,-106,367.642,0.024,2,1,
main,1121,4,648,71,367.969,0.053,2,2,
main,1122,4,-100,-218,368.188,0.024,2,2,
main,1123,4,-348,175,368.402,0.021,2,2,
main,1124,4,-361,135,368.62,0.026000000000000002,2,2,
main,1125,4,-326,474,368.841,0.032,2,2,
main,1126,4,-369,16,369.06,0.027,2,1,
main,1127,4,251,-339,369.389,0.057,2,2,
main,1128,4,-4,46,369.60200000000003,0.021,2,1,
main,1129,4,266,98,369.925,0.052000000000000005,2,1,
main,1130,4,369,12,370.25100000000003,0.052000000000000005,2,1,
main,1131,4,440,-76,370.579,0.053,2,1,
main,1132,4,231,325,370.909,0.059000000000000004,2,1,
main,1133,4,479,242,371.231,0.052000000000000005,2,1,
main,1134,4,326,107,371.558,0.054,2,1,
main,1135,4,261,68,371.887,0.06,2,1,
main,1136,4,160,367,372.21,0.059000000000000004,2,1,
main,1137,4,614,227,372.538,0.064,2,2,
main,1138,4,-71,-65,372.758,0.028,2,1,
main,1139,4,316,29,373.081,0.053,2,2,
main,1140,4,-627,-15,373.29900000000004,0.025,2,2,
main,1141,4,-15,110,373.519,0.026000000000000002,2,1,
main,1142,4,473,-141,373.843,0.055,2,2,
main,1143,4,-523,-17,374.06100000000004,0.025,2,1,
main,1144,4,641,200,374.387,0.056,2,2,
main,1145,4,-261,-159,374.607,0.026000000000000002,2,2,
main,1146,4,-312,-288,374.822,0.024,2,2,
main,1147,4,47,97,375.039,0.023,2,2,
main,1148,4,24,312,375.259,0.026000000000000002,2,2,
main,1149,4,-353,-105,375.476,0.023,2,2,
main,1150,4,-447,-333,375.695,0.023,2,1,
main,1151,4,377,-290,376.023,0.058,2,1,
main,1152,4,84,-139,376.348,0.054,2,2,
main,1153,4,-541,-71,376.564,0.025,2,2,
main,1154,4,-247,62,376.78000000000003,0.025,2,2,
main,1155,4,-450,-63,377.00100000000003,0.025,2,2,
main,1156,4,-193,-268,377.219,0.025,2,1,
main,1157,4,397,46,377.546,0.055,2,1,
main,1158,4,260,-61,377.871,0.053,2,1,
main,1159,4,184,288,378.195,0.054,2,1,
main,1160,4,453,-63,378.51800000000003,0.051000000000000004,2,1,
main,1161,4,-105,61,378.846,0.056,2,1,
main,1162,4,172,-338,379.175,0.052000000000000005,2,1,
main,1163,4,438,182,379.50100000000003,0.053,2,1,
main,1164,4,430,104,379.82300000000004,0.054,2,1,
main,1165,4,424,-194,380.149,0.058,2,2,
main,1166,4,-115,-184,380.361,0.024,2,2,
main,1167,4,-248,-102,380.579,0.03,2,2,
main,1168,4,-574,-375,380.795,0.026000000000000002,2,2,
main,1169,4,-166,218,381.01,0.032,2,2,
main,1170,4,-47,-244,381.22700000000003,0.035,2,1,
main,1171,4,308,-218,381.552,0.067,2,1,
main,1172,4,119,-96,381.87600000000003,0.059000000000000004,2,2,
main,1173,4,33,234,382.096,0.029,2,2,
main,1174,4,1,36,382.31,0.027,2,2,
main,1175,4,-282,-56,382.527,0.023,2,2,
main,1176,4,-535,26,382.746,0.025,2,2,
main,1177,4,-162,100,382.959,0.024,2,2,
main,1178,4,-642,-35,383.177,0.028,2,2,
main,1179,4,-607,74,383.395,0.027,2,1,
main,1180,4,330,-162,383.714,0.049,2,1,
main,1181,4,355,-154,384.044,0.061,2,1,
main,1182,4,-22,-45,384.368,0.056,2,1,
main,1183,4,421,34,384.69,0.058,2,1,
main,1184,4,231,202,385.01300000000003,0.059000000000000004,2,2,
main,1185,4,-603,-12,385.235,0.032,2,2,
main,1186,4,-3,393,385.45300000000003,0.026000000000000002,2,2,
main,1187,4,-329,-6,385.673,0.028,2,1,
main,1188,4,511,-540,386.002,0.062,2,1,
main,1189,4,467,113,386.32800000000003,0.055,2,1,
main,1190,4,210,-81,386.649,0.057,2,2,
main,1191,4,-148,-247,386.867,0.029,2,2,
main,1192,4,-79,250,387.082,0.03,2,2,
main,1193,4,-369,37,387.296,0.019,2,2,
main,1194,4,-444,-210,387.517,0.033,2,1,
main,1195,4,247,94,387.84000000000003,0.055,2,1,
main,1196,4,534,328,388.16700000000003,0.062,2,1,
main,1197,4,61,-120,388.48900000000003,0.057,2,1,
main,1198,4,517,-110,388.81,0.055,2,1,
main,1199,4,413,-105,389.137,0.062,2,1,
main,1200,4,373,-113,389.462,0.059000000000000004,2,1,
